index,cluster,psnr_standard,psnr_optimized,bpp_standard,bpp_optimized,bpp_uncompressed,ssim_standard,ssim_optimized
0,4,31.04722991,31.22676431,1.997200012,2.15032196,8,0.883938485,0.895200081
1,1,34.78560837,34.81283171,1.29032135,1.301334381,8,0.923349633,0.923844465
2,4,35.57297891,35.81527725,1.072479248,1.126243591,8,0.922928246,0.928818439
3,1,30.17075565,30.19617813,2.60464859,2.671733856,8,0.901166005,0.904119496
4,4,31.61509239,31.97966131,1.944290161,2.082977295,8,0.902760381,0.914744599
5,6,35.15694869,35.90932878,1.075748444,1.350120544,8,0.917390487,0.933163385
6,4,35.32507332,35.62352042,1.278015137,1.337120056,8,0.929242793,0.934285213
7,1,33.2102517,33.27902868,1.790348053,1.814743042,8,0.941968578,0.943218241
8,0,30.505589,30.93421607,2.370605469,2.9609375,8,0.901571217,0.925604302
9,4,32.2954848,32.71330444,1.979198456,2.101650238,8,0.938346217,0.946105808
10,4,30.6973856,30.94375709,2.140289307,2.328800201,8,0.875239314,0.891584651
11,1,33.2052268,33.26888621,1.42383194,1.455528259,8,0.906403287,0.908460175
12,4,33.28286508,33.71873319,1.582187653,1.687095642,8,0.927898346,0.936490427
13,4,30.72741016,31.00034753,2.275268555,2.517391205,8,0.891108398,0.907283549
14,1,31.7864862,31.82424363,2.187515259,2.224887848,8,0.942987381,0.943424079
15,0,33.29591487,34.10147173,1.405353546,1.793945313,8,0.912791745,0.935795937
16,1,32.31214884,32.36912309,1.565921783,1.601024628,8,0.868304336,0.871017651
17,5,36.19937752,36.90225528,0.927768707,1.194999695,8,0.919302701,0.93284972
18,4,31.48782621,31.65578065,1.798610687,1.950637817,8,0.860445131,0.871977733
19,4,31.77344531,32.166501,2.093788147,2.234226227,8,0.920977706,0.931573346
20,4,30.89067111,31.04145649,2.180107117,2.390525818,8,0.883773977,0.895088439
21,4,35.39178953,35.60864248,0.987663269,1.052188873,8,0.904309449,0.910716915
22,0,34.16675977,35.10604321,1.369205475,1.741565704,8,0.925080042,0.941518108
23,4,30.07141556,30.19840094,2.627456665,2.852848053,8,0.895820547,0.905682203
24,4,36.74802604,37.07460783,1.068126678,1.108764648,8,0.961467895,0.964500201
25,4,33.80026067,34.17665002,1.473121643,1.552707672,8,0.914918804,0.922126584
26,4,39.7540325,39.94723945,0.921447754,0.935241699,8,0.959404634,0.959615751
27,1,30.97047994,31.01839965,2.260814667,2.307559967,8,0.891103251,0.893503925
28,4,31.23233546,31.54256157,2.039310455,2.194702148,8,0.9004688,0.915589012
29,1,32.2176456,32.25565924,1.979732513,2.007644653,8,0.931736609,0.933078515
30,0,33.09823817,34.06060327,1.507133484,1.918636322,8,0.922750935,0.943981482
31,4,33.26664941,33.74118625,1.515132904,1.613132477,8,0.893617082,0.908448463
32,4,32.79431866,33.15727226,1.780532837,1.959915161,8,0.912180597,0.924247434
33,4,32.19472109,32.60423087,1.72215271,1.842983246,8,0.890470676,0.904675732
34,4,32.11024718,32.57441784,1.9529953,2.082958221,8,0.918283107,0.931505804
35,4,31.58044448,32.06161212,2.20734024,2.355182648,8,0.940729671,0.950583002
36,4,31.54038699,31.96982643,2.04958725,2.195606232,8,0.907966188,0.922508026
37,4,31.05743875,31.41751258,2.15983963,2.318267822,8,0.896631647,0.912387096
38,1,32.19077466,32.34760264,1.912334442,1.962718964,8,0.915357181,0.919697076
39,4,31.63445483,31.90156379,1.877235413,1.999767303,8,0.878413749,0.890602536
40,5,31.78215818,32.38689583,2.118572235,2.518928528,8,0.930890585,0.944123433
41,1,34.35856533,34.40945414,1.511173248,1.525550842,8,0.941415638,0.942247001
42,4,31.29843112,31.63863359,2.309719086,2.531471252,8,0.927979771,0.940540312
43,4,32.56137005,32.92488024,1.759902954,1.935642242,8,0.921265377,0.93240944
44,4,38.76486698,40.79804108,1.309440613,1.301742554,8,0.979734813,0.985090058
45,6,39.00394692,42.89605777,1.32138443,1.338634491,8,0.975389082,0.988115173
46,0,40.19323452,44.10300691,1.036838531,1.057186127,8,0.980523995,0.988989766
47,6,38.84358394,43.01020151,1.271312714,1.284111023,8,0.975214095,0.986251163
48,1,38.35011775,39.17578115,1.480445862,1.44908905,8,0.977618338,0.980948932
49,1,39.00127189,39.79499862,1.365070343,1.330699921,8,0.973415176,0.977169206
50,1,37.39660515,38.15971464,1.579608917,1.564624786,8,0.977398473,0.979633377
51,1,38.9555139,39.72870251,1.372585297,1.341796875,8,0.977885835,0.980539617
52,1,41.29217452,41.93620815,0.96125412,0.92300415,8,0.976376387,0.978287954
53,1,38.96485264,39.72600109,1.385032654,1.353443146,8,0.976441143,0.979546802
54,4,40.40749274,42.11564523,1.066436768,1.044658661,8,0.975448904,0.981401529
55,4,37.83878983,39.66054654,1.592838287,1.577037811,8,0.975606044,0.983086609
56,1,40.09586216,40.82878232,1.17483902,1.13066864,8,0.976414947,0.97946105
57,1,39.69329888,40.43533374,1.242088318,1.204257965,8,0.976659148,0.979779693
58,4,40.36372838,41.60242423,1.129230499,1.092372894,8,0.974280114,0.979639806
59,4,41.70312593,42.91525348,0.895462036,0.873287201,8,0.976514942,0.981273786
60,4,38.63860637,40.46676297,1.370632172,1.355430603,8,0.978017095,0.98371211
61,1,40.61199551,41.27914717,1.106781006,1.066425323,8,0.977573422,0.980297172
62,6,40.60960549,44.4489015,1.049163818,1.059169769,8,0.977209304,0.988919523
63,4,40.74186786,42.17186696,1.050003052,1.028442383,8,0.975394015,0.981026258
64,4,39.77017348,41.10815447,1.271450043,1.240703583,8,0.976413753,0.981589075
65,4,39.18014983,40.93981378,1.296798706,1.280399323,8,0.975314079,0.981816547
66,4,38.49670642,40.31741744,1.484035492,1.482341766,8,0.978279499,0.984977846
67,4,37.37108795,39.40330483,1.657382965,1.654441833,8,0.980220121,0.985985771
68,2,41.77311034,44.43366334,0.823223114,0.82831192,8,0.977518488,0.98624787
69,6,43.87046194,47.88850558,0.615139008,0.628314972,8,0.988664424,0.994305275
70,4,38.02172923,39.7694486,1.545043945,1.523361206,8,0.978118877,0.984271656
71,6,41.44721123,44.95243703,0.920505524,0.918945313,8,0.975881332,0.987438789
72,4,40.81686559,42.09070673,1.041770935,1.01411438,8,0.973661748,0.979066179
73,4,38.65399109,40.4735484,1.378322601,1.372337341,8,0.979613516,0.985372611
74,4,39.56756586,41.07682445,1.277046204,1.253181458,8,0.975503966,0.981467869
75,4,38.42398896,40.3633544,1.502529144,1.504318237,8,0.977889413,0.984977324
76,4,39.77134563,41.38729883,1.163818359,1.132350922,8,0.972338816,0.978700317
77,4,39.28873877,40.76026782,1.342845917,1.316963196,8,0.974404233,0.98060566
78,1,39.11917037,39.91917985,1.319648743,1.283298492,8,0.973664952,0.977459639
79,0,40.66168507,43.86788485,1.019741058,1.017921448,8,0.976183636,0.986283151
80,4,41.06850737,42.44425653,0.986293793,0.964027405,8,0.975915819,0.980976574
81,0,39.32554912,42.93991073,1.254325867,1.276073456,8,0.975649712,0.987247021
82,4,40.63861787,42.21450973,1.071807861,1.048564911,8,0.978427757,0.983660709
83,4,39.00286132,40.67142511,1.383132935,1.368934631,8,0.974750335,0.981739888
84,4,39.83285745,41.26053899,1.248989105,1.223312378,8,0.974242429,0.980600502
85,1,40.22570373,40.88724227,1.118759155,1.085716248,8,0.975145975,0.978182205
86,4,39.62567795,41.13219634,1.26732254,1.245262146,8,0.97812244,0.983585125
87,1,37.7733961,38.56715656,1.601356506,1.570602417,8,0.977703944,0.980994303
88,4,39.37264518,41.14007984,1.219341278,1.208374023,8,0.977009228,0.983181117
89,6,40.93717003,44.16443147,1.010360718,0.989562988,8,0.973427474,0.984429056
90,4,40.83233904,42.15711299,1.076820374,1.043674469,8,0.976381831,0.981341698
91,1,40.24767703,40.91888819,1.141052246,1.099853516,8,0.975285395,0.978178614
92,6,41.01835037,44.36481631,0.991451263,0.978538513,8,0.973432745,0.985440366
93,4,38.85553998,40.60600681,1.379188538,1.357326508,8,0.976427813,0.982736446
94,6,41.10439422,44.72336297,0.999687195,1.012981415,8,0.980670321,0.99020349
95,4,38.31096626,40.30805066,1.326393127,1.308982849,8,0.97814191,0.984207724
96,4,40.17767969,41.63259996,1.146835327,1.125362396,8,0.978126594,0.983215776
97,4,40.74772316,42.00604679,1.072162628,1.042358398,8,0.975512076,0.980242264
98,1,39.86603141,40.62110136,1.173244476,1.134971619,8,0.975436553,0.978773998
99,4,39.59398893,41.17699648,1.277103424,1.255527496,8,0.975529471,0.982108289
100,4,41.15238045,42.17998243,1.054515839,1.013870239,8,0.978383883,0.982004702
101,5,42.12549294,45.95143419,0.812389374,0.848968506,8,0.979679209,0.990043649
102,4,41.67869721,42.82477748,0.936355591,0.90895462,8,0.978433115,0.982923845
103,4,39.90617758,41.4156196,1.174835205,1.146717072,8,0.976411362,0.981940344
104,5,40.58048567,44.76705746,1.028915405,1.083782196,8,0.977138285,0.990297602
105,4,41.4886937,42.69264682,0.948051453,0.92029953,8,0.977237556,0.981820391
106,6,40.1102428,44.44308613,1.065643311,1.086978912,8,0.977341279,0.989763143
107,1,40.39271983,41.07879679,1.128509521,1.083999634,8,0.973676867,0.976899467
108,4,39.09263483,40.83291616,1.338768005,1.328338623,8,0.976093446,0.982939203
109,4,40.34556512,41.73051542,1.154636383,1.123226166,8,0.973276795,0.979205327
110,6,40.73626796,44.51274163,1.040981293,1.046749115,8,0.975208816,0.98814709
111,4,37.70683971,39.57004125,1.592029572,1.573730469,8,0.977679026,0.984376131
112,6,41.4508499,45.06781834,0.935771942,0.934879303,8,0.977205614,0.988419601
113,4,40.7472208,42.17565369,1.019020081,0.98582077,8,0.97427324,0.980069507
114,4,40.29066581,41.79509125,1.126609802,1.104484558,8,0.974764846,0.980899564
115,4,39.75522197,41.30771932,1.195926666,1.165283203,8,0.973821331,0.9801845
116,6,40.85100628,44.55020785,1.024337769,1.027919769,8,0.975416305,0.987557683
117,4,40.74753552,42.24800958,0.995162964,0.967792511,8,0.974539785,0.980452156
118,6,40.22148164,43.9137614,1.156486511,1.158157349,8,0.972345503,0.986175914
119,6,40.86339637,44.84550451,0.988300323,1.007133484,8,0.979646413,0.990354984
120,4,41.24836674,42.66066302,0.975894928,0.943489075,8,0.975505474,0.980994724
121,6,41.77192245,45.43742777,0.859039307,0.859024048,8,0.978464604,0.98913043
122,4,39.74385107,41.19504138,1.258117676,1.225269318,8,0.975979036,0.981331822
123,3,38.69664785,43.34982199,1.331123352,1.418972015,8,0.975576965,0.989453507
124,6,40.24512881,44.2178863,1.038425446,1.054805756,8,0.975624732,0.988275846
125,3,41.43719309,45.78363377,0.83147049,0.862888336,8,0.984580175,0.993521377
126,4,40.35614145,42.00084579,1.049739838,1.041370392,8,0.980058165,0.98544477
127,4,37.41867334,39.14657231,1.686683655,1.658905029,8,0.979261292,0.985122647
128,1,36.51865259,37.34429583,1.897777557,1.861125946,8,0.985677496,0.98799384
129,4,40.39466973,41.74189264,1.114135742,1.080509186,8,0.976167145,0.981052277
130,1,38.00490618,38.83131809,1.533508301,1.5013237,8,0.981469322,0.984163949
131,0,38.68738004,43.04302798,1.251972198,1.293617249,8,0.980530393,0.990746378
132,5,40.36365081,44.58067864,1.061313629,1.111595154,8,0.976729969,0.989142017
133,0,40.94259841,43.50824977,0.995220184,0.964290619,8,0.982578199,0.988569272
134,4,39.76184707,41.18519611,1.245281219,1.213241577,8,0.976152523,0.98162952
135,4,40.52935936,41.8322432,1.104942322,1.068843842,8,0.971073886,0.977129584
136,4,38.84377135,40.38097485,1.445495605,1.428859711,8,0.978003619,0.983956836
137,6,40.80997067,44.59766134,1.004806519,1.016166687,8,0.979487689,0.989565089
138,4,41.07066176,42.57389153,0.963413239,0.956058502,8,0.981393987,0.985960337
139,5,40.93570655,45.02950028,0.993637085,1.044536591,8,0.978532311,0.990545485
140,5,41.37549742,44.96813255,0.968036652,0.98833847,8,0.97438319,0.987577927
141,5,42.31790994,45.72301292,0.799736023,0.81432724,8,0.974016483,0.986700845
142,5,40.80317252,44.90574315,0.962688446,1.012123108,8,0.978552771,0.990736827
143,5,42.07951429,45.52676922,0.897186279,0.916675568,8,0.977620963,0.989109674
144,4,40.07432825,41.77254701,1.103153229,1.090156555,8,0.976456652,0.982457199
145,6,41.58457158,44.7722378,0.937320709,0.92332077,8,0.978894084,0.988026025
146,4,41.42884396,42.7559552,0.915676117,0.899097443,8,0.979036339,0.983508138
147,1,40.36262038,41.10003324,1.039493561,1.009635925,8,0.980410543,0.982804683
148,4,39.09243637,40.75794346,1.225143433,1.203460693,8,0.977989058,0.983099293
149,4,41.02311693,42.43623062,0.979705811,0.966228485,8,0.9794262,0.983491778
150,0,41.02582967,43.11945576,1.017402649,0.95892334,8,0.974712708,0.982094072
151,0,40.8421915,44.10982777,0.953723907,0.952281952,8,0.979874346,0.987289521
152,1,40.2460832,40.98752495,1.038696289,1.003417969,8,0.979774305,0.982233777
153,4,40.74462819,42.04191164,1.055583954,1.024791718,8,0.979170787,0.982857254
154,4,40.31228662,41.79207627,1.094902039,1.055942535,8,0.975200051,0.979943461
155,6,44.01782817,46.72111046,0.681777954,0.662185669,8,0.981837456,0.989271319
156,6,44.58386928,49.09214902,0.535259247,0.542171478,8,0.990736982,0.99513231
157,6,41.03989788,44.41143705,1.007938385,0.999576569,8,0.97945993,0.98869165
158,6,42.85197004,46.78972748,0.740104675,0.756755829,8,0.984950682,0.992660103
159,6,42.54135377,46.60036052,0.701587677,0.699138641,8,0.982745203,0.990763368
160,1,40.5519706,41.33104615,1.074245453,1.028507233,8,0.974100023,0.977601506
161,4,41.00345277,42.79546933,0.9192276,0.908340454,8,0.977694376,0.982658605
162,6,40.96958452,44.8239584,0.970161438,0.98015213,8,0.976783371,0.988456485
163,4,41.36697974,42.47447751,0.975975037,0.936309814,8,0.973352243,0.97823554
164,5,42.55016314,45.82087797,0.782001495,0.797023773,8,0.976650567,0.987721497
165,4,39.25815721,40.90672198,1.342529297,1.321475983,8,0.976063469,0.982455981
166,0,39.97255637,43.4757695,1.121120453,1.135417938,8,0.977912741,0.987732706
167,4,39.4671175,41.05494398,1.181907654,1.145336151,8,0.973953948,0.979366571
168,6,42.17795845,45.76981766,0.81243515,0.804416656,8,0.98076038,0.989756056
169,4,39.4947441,41.10667168,1.282444,1.265609741,8,0.978347352,0.984141677
170,1,39.39757249,40.12665127,1.314331055,1.279655457,8,0.978172792,0.980915296
171,4,39.37099387,40.91959343,1.246356964,1.211101532,8,0.976771426,0.981832881
172,4,40.14284814,41.62895785,1.158176422,1.137229919,8,0.977304522,0.982702403
173,6,40.36396387,44.76892106,1.021568298,1.053440094,8,0.982854203,0.992302835
174,4,38.18746974,39.99653475,1.497055054,1.484725952,8,0.978376492,0.984600583
175,1,39.58327494,40.30071865,1.138542175,1.094333649,8,0.97830259,0.980734101
176,4,39.32451094,40.91226642,1.296463013,1.276798248,8,0.976134197,0.981984084
177,4,37.22340186,39.23778445,1.751262665,1.758110046,8,0.980497815,0.987392576
178,4,39.32463961,40.85283526,1.32749939,1.301021576,8,0.974570971,0.980424953
179,4,39.14038488,40.73672378,1.379798889,1.370628357,8,0.974125665,0.981212548
180,4,40.81942169,42.27968066,0.996852875,0.983158112,8,0.97675814,0.983147765
181,4,40.63582086,41.87113841,1.086093903,1.044509888,8,0.972319518,0.977726853
182,4,38.22495835,40.22061305,1.46736145,1.461227417,8,0.975921063,0.983309416
183,4,42.36060109,43.53832698,0.812957764,0.793048859,8,0.977959077,0.982266127
184,4,38.08042178,40.30451838,1.512313843,1.519187927,8,0.976191149,0.985136976
185,4,40.48037006,41.88626427,1.114269257,1.086574554,8,0.976428234,0.981994357
186,4,39.90533242,41.3485448,1.214881897,1.19909668,8,0.975483665,0.981524784
187,1,38.95520943,39.67877251,1.351284027,1.319740295,8,0.975807358,0.978950613
188,4,38.59444259,40.34659704,1.417678833,1.395111084,8,0.975741607,0.982431369
189,1,38.61901937,39.38850895,1.368236542,1.332557678,8,0.97646541,0.979428309
190,4,40.69441357,41.97087678,1.072647095,1.035743713,8,0.972480065,0.97814171
191,5,41.6603646,45.27594236,0.910579681,0.930526733,8,0.97418261,0.987728447
192,4,36.73759053,38.49578913,1.89081192,1.86523819,8,0.98538884,0.990078268
193,4,39.88734636,41.43557942,1.220684052,1.201133728,8,0.980681366,0.985444697
194,5,41.22946023,44.85460331,0.998035431,1.0128479,8,0.972577039,0.986593768
195,8,42.59202665,45.5316291,0.759063721,0.792301178,8,0.986924091,0.992336605
196,4,40.80337791,41.99876632,1.063877106,1.031333923,8,0.976587688,0.981077235
197,5,41.22259782,44.89899194,1.027675629,1.047580719,8,0.976431268,0.988960405
198,5,39.64096332,43.94005964,1.205963135,1.259349823,8,0.976002948,0.989899317
199,4,42.0077778,43.19159085,0.893157959,0.859741211,8,0.978419226,0.982463293
200,0,33.882981,38.14462425,1.808677673,1.804405212,8,0.962742118,0.985406238
201,6,40.42773887,42.44779604,0.706054688,0.66632843,8,0.982187446,0.987858282
202,4,35.09867687,36.33847348,1.696720123,1.595054626,8,0.966076125,0.971039016
203,1,33.6800464,34.04219667,2.019290924,1.849212646,8,0.956261139,0.953707457
204,1,34.11475463,34.49021115,1.812320709,1.645206451,8,0.952405195,0.94822031
205,1,32.31596571,32.6346757,2.534202576,2.392589569,8,0.958130194,0.959363864
206,4,32.89156435,33.98549769,2.309696198,2.13368988,8,0.947807688,0.956242752
207,1,31.24991537,31.31747359,2.950634003,2.691501617,8,0.948057636,0.944620119
208,1,33.22598143,33.40686518,2.173431396,2.006912231,8,0.950960666,0.948816094
209,4,39.7588309,40.72572207,0.931663513,0.853691101,8,0.976378273,0.977957421
210,1,37.37684004,37.78939018,1.191150665,1.08506012,8,0.966189177,0.965202474
211,0,35.88858585,39.5215662,1.392059326,1.355258942,8,0.965140598,0.982843417
212,0,39.69973739,42.99399761,0.862102509,0.826564789,8,0.978698111,0.985730786
213,0,39.96508908,43.25629688,0.857574463,0.806671143,8,0.97504847,0.982727462
214,4,31.52292089,32.2620269,2.724868774,2.543682098,8,0.951070492,0.957615991
215,0,36.96050227,41.4068609,1.209751129,1.135009766,8,0.970864996,0.981929993
216,6,40.22144142,42.49920795,0.851444244,0.780578613,8,0.975908619,0.98384421
217,7,40.36398049,41.41848305,0.792995453,0.739257813,8,0.977576247,0.981353818
218,0,34.51306932,37.90129541,1.934841156,1.875183105,8,0.96514807,0.982824203
219,1,36.2036008,36.86951343,1.72246933,1.596324921,8,0.965771752,0.967091018
220,0,36.37092713,39.40787526,1.278053284,1.197555542,8,0.960757652,0.976452284
221,0,34.98599983,39.82571936,1.544296265,1.505157471,8,0.961067129,0.984569359
222,0,33.87664325,37.26473155,1.767749786,1.718700409,8,0.958015812,0.98004033
223,4,33.8594613,35.40020423,1.959873199,1.805843353,8,0.954162223,0.965725939
224,4,34.19025214,35.71793897,1.904956818,1.731899261,8,0.947526205,0.958787738
225,0,38.82398527,42.25182053,1.067340851,0.977592468,8,0.968033827,0.980161463
226,7,38.25429722,38.76206504,1.050918579,0.940589905,8,0.966549665,0.969198885
227,1,34.37505695,34.49296749,1.793373108,1.641967773,8,0.966505574,0.95949882
228,1,35.15476985,35.36576273,1.655097961,1.495307922,8,0.95241232,0.946077292
229,1,33.61316417,34.00476303,1.96812439,1.800720215,8,0.92589313,0.922402783
230,0,38.36969888,42.04947315,1.085483551,1.048526764,8,0.972570301,0.984624037
231,1,32.80030713,32.91113858,2.25668335,2.079826355,8,0.946601107,0.940638616
232,4,33.97746957,35.49034184,2.052497864,1.902416229,8,0.957841346,0.966712681
233,4,35.20247903,36.39209336,1.766452789,1.605373383,8,0.951848315,0.957198506
234,4,37.6606583,38.41230505,1.268569946,1.155643463,8,0.970766836,0.96955431
235,4,33.02570971,33.94042702,2.153850555,2.007896423,8,0.95334041,0.959602184
236,4,33.007267,34.07050875,2.167949677,2.016716003,8,0.956687667,0.963828421
237,1,36.94907592,37.40597891,1.34034729,1.21169281,8,0.96103296,0.960322307
238,0,36.27345185,40.33865155,1.369819641,1.301395416,8,0.963348454,0.981804826
239,4,35.92458241,37.15962713,1.777439117,1.629852295,8,0.973704945,0.976323828
240,4,32.03444996,33.0502608,2.61762619,2.424179077,8,0.940140779,0.951285961
241,0,37.28456989,41.06585903,1.248130798,1.167972565,8,0.96141704,0.976848659
242,0,34.97559222,38.15388304,1.696178436,1.628231049,8,0.967292269,0.983946802
243,1,35.81406041,36.14117018,1.583309174,1.457550049,8,0.962527049,0.95959461
244,4,36.89078796,37.75163756,1.374385834,1.240512848,8,0.963493219,0.96442445
245,1,33.91269998,34.21142854,1.969055176,1.803115845,8,0.952401496,0.947927306
246,1,35.37856412,36.12525177,1.732646942,1.606227875,8,0.965664216,0.96616812
247,0,38.20817414,42.06468906,1.032211304,0.955120087,8,0.962584352,0.978849679
248,6,40.16288128,42.12576727,0.741931915,0.69777298,8,0.981260203,0.98705775
249,0,34.043329,38.21310315,1.810016632,1.77551651,8,0.96608075,0.985516588
250,4,31.39359364,32.18706241,2.948051453,2.753917694,8,0.950600159,0.958510655
251,4,31.74118649,32.66736208,2.493736267,2.310207367,8,0.940206011,0.951246153
252,1,32.08890608,32.57984556,2.591156006,2.391155243,8,0.953620598,0.953955768
253,1,31.88254782,32.17558768,2.634246826,2.395675659,8,0.942764869,0.938034594
254,4,35.23540918,36.48067301,1.519996643,1.413337708,8,0.96519172,0.970797331
255,0,34.85371594,39.02359935,1.611686707,1.57490921,8,0.973775709,0.988176202
256,1,34.52491162,34.88262156,1.706005096,1.59803009,8,0.942327074,0.944853034
257,1,36.74241102,37.47122422,1.498737335,1.388847351,8,0.972749072,0.974312787
258,6,35.99336237,37.53266514,1.37689209,1.274616241,8,0.965481607,0.975910755
259,0,36.68550904,40.16759222,1.211368561,1.142112732,8,0.96440478,0.981399355
260,0,37.56883032,41.38622241,1.077014923,1.012561798,8,0.966711999,0.981793139
261,0,36.62090711,39.96246139,1.078472137,1.030857086,8,0.966967002,0.98189975
262,0,35.59577685,39.52082688,1.633026123,1.515464783,8,0.948652413,0.97350217
263,7,40.71352588,41.94593201,0.80014801,0.718399048,8,0.975554168,0.978437038
264,0,36.17396218,39.87965478,1.443790436,1.379234314,8,0.965210087,0.981902669
265,7,37.32749231,38.05327199,1.195259094,1.073425293,8,0.963674492,0.966008589
266,5,35.24657436,37.25950412,1.610862732,1.569496155,8,0.951017551,0.968614529
267,7,38.69664219,39.35623279,0.962177277,0.895797729,8,0.979178704,0.981003379
268,4,30.59933342,31.32227967,3.267978668,3.08065033,8,0.945630583,0.956359916
269,4,33.0648633,34.08197637,2.124961853,1.964504242,8,0.94565283,0.954358135
270,1,37.23382346,37.65350859,1.270496368,1.16160965,8,0.966720928,0.965658811
271,0,39.0245782,41.69402431,0.82365036,0.792755127,8,0.978184244,0.985718422
272,0,40.2766129,43.97193221,0.663578033,0.66122818,8,0.985118652,0.99248904
273,1,36.10195963,36.61508933,1.582496643,1.450450897,8,0.966542011,0.966380489
274,6,33.94207807,35.50120536,1.735481262,1.623397827,8,0.954384229,0.966971135
275,1,32.9178032,33.24079029,2.202697754,2.001407623,8,0.934962143,0.929711325
276,0,36.21058273,40.58142639,1.276744843,1.215373993,8,0.966701326,0.983983981
277,1,32.46992441,32.57826806,2.34186554,2.109008789,8,0.950768504,0.942241629
278,0,37.10320546,41.61036103,1.179504395,1.107559204,8,0.962729897,0.981248729
279,1,35.71041363,36.06948116,1.671958923,1.549369812,8,0.967185675,0.965219627
280,1,35.97097772,36.47217021,1.504074097,1.386943817,8,0.955666518,0.957114232
281,6,33.22090194,34.87353749,2.077884674,1.952533722,8,0.949530018,0.965926739
282,1,34.16824902,34.42611157,1.952587128,1.791194916,8,0.953207077,0.948955058
283,1,35.00327083,35.27230026,1.710426331,1.578174591,8,0.962347033,0.960742863
284,1,35.74981515,36.14094805,1.52041626,1.385303497,8,0.961544102,0.960043948
285,1,33.02436093,33.31244414,2.177642822,1.992198944,8,0.941602207,0.936459954
286,0,36.69732751,40.29447312,1.264446259,1.213348389,8,0.967664597,0.982216562
287,4,37.49291337,38.45115075,1.159626007,1.098972321,8,0.972940863,0.975164098
288,1,33.43764917,33.86472364,2.107727051,1.954769135,8,0.952792494,0.951598595
289,0,32.71893819,35.2024478,2.26889801,2.232158661,8,0.950387239,0.975117515
290,0,34.06311616,36.67122052,1.785331726,1.740055084,8,0.959540342,0.979531392
291,1,35.42962732,35.98317295,1.574653625,1.453800201,8,0.959196873,0.958953635
292,4,32.72871541,33.84439344,2.304977417,2.209625244,8,0.948021818,0.960370557
293,1,35.46887009,35.96134224,1.761463165,1.640312195,8,0.959272415,0.959406943
294,1,35.15152326,35.51671908,1.673809052,1.525909424,8,0.95309553,0.949293819
295,1,32.9137123,33.141289,2.260105133,2.046592712,8,0.945234665,0.937676823
296,0,36.10363072,39.88478016,1.413696289,1.394985199,8,0.959366848,0.980745442
297,0,34.97825291,37.95811579,1.506481171,1.421211243,8,0.950259679,0.972737096
298,1,34.2614464,34.58967699,1.886711121,1.716678619,8,0.950004633,0.947175823
299,1,35.37064394,35.78687931,1.663574219,1.527706146,8,0.955784262,0.954461547
300,4,36.08902812,37.197714,1.394855499,1.310668945,8,0.972116027,0.976174325
301,0,36.57779567,39.48539424,1.404788971,1.360549927,8,0.969437637,0.981320205
302,1,34.65287832,34.94183041,1.900966644,1.750305176,8,0.954433745,0.951554877
303,1,34.65260759,34.94334269,1.901695251,1.750808716,8,0.954502048,0.951750927
304,1,35.54302835,36.07837758,1.585075378,1.462341309,8,0.958769256,0.956224464
305,0,34.88361211,38.28810917,1.641887665,1.58480835,8,0.960363835,0.979107536
306,4,34.51921074,35.72819474,1.791614532,1.633312225,8,0.943422756,0.950563327
307,0,36.25759738,39.79065052,1.385696411,1.320144653,8,0.960504786,0.97784129
308,1,33.16460405,33.45105588,2.179927826,2.019756317,8,0.952822097,0.951936213
309,1,34.82976098,35.33415049,1.768054962,1.647140503,8,0.956503815,0.95802385
310,6,36.94673548,38.49718407,1.200656891,1.140296936,8,0.970293835,0.978366434
311,6,36.39624945,38.06777179,1.32673645,1.265106201,8,0.97005763,0.979171783
312,4,34.8381111,36.3082898,1.754699707,1.708667755,8,0.961231588,0.971764192
313,4,33.67090751,35.07611382,2.058853149,1.920631409,8,0.958556232,0.967435213
314,1,34.84656674,35.28527522,1.692836761,1.548847198,8,0.950123026,0.948330453
315,1,33.50952547,33.81762128,1.993610382,1.90694809,8,0.948525894,0.949870658
316,1,32.63759054,32.76697188,2.425922394,2.234596252,8,0.949428702,0.946113019
317,0,36.09623565,39.73112542,1.325042725,1.316410065,8,0.962939644,0.982900535
318,1,36.19198842,36.65747092,1.449802399,1.329849243,8,0.95363228,0.952375121
319,1,34.83794267,35.25633823,1.699832916,1.601448059,8,0.959317612,0.960597083
320,1,34.72224807,35.0054048,1.840621948,1.695281982,8,0.952334271,0.94924283
321,4,33.84309698,34.92022862,1.923576355,1.79825592,8,0.95032326,0.95821658
322,0,37.0427283,40.55421332,1.299339294,1.247886658,8,0.968490268,0.983367525
323,4,34.27800041,35.4850252,1.779735565,1.639698029,8,0.951367907,0.960484064
324,0,37.88872964,41.72935429,1.186691284,1.13168335,8,0.972604317,0.986153333
325,0,37.13291681,40.57476999,1.312778473,1.261116028,8,0.970371595,0.984260645
326,1,34.83292916,35.14964901,1.773769379,1.632015228,8,0.949421164,0.948696244
327,1,37.00456088,37.57213437,1.284210205,1.192001343,8,0.96361569,0.964785981
328,1,36.74246397,37.1774162,1.403583527,1.27381897,8,0.958064805,0.957552245
329,1,34.6622498,35.00471272,1.864044189,1.701602936,8,0.9490961,0.947154316
330,1,32.67682414,32.9519014,2.378231049,2.171825409,8,0.954138733,0.951589805
331,4,32.51866054,33.43638935,2.354423523,2.188568115,8,0.947509976,0.956786822
